,image,scene,0,1,6,7,11,12,13,14,15,17,18,sum
13945,0000002309.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
13946,0000002310.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
13947,0000002310.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
13948,0000002310.png,/2013_05_28_drive_0006_sync,1,1,0,1,1,0,1,0,0,0,0,5
13949,0000002310.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
13950,0000002310.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
13951,0000002311.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
13952,0000002311.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
13953,0000002311.png,/2013_05_28_drive_0006_sync,1,1,0,1,1,0,1,0,0,0,0,5
13954,0000002311.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
13955,0000002311.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
13956,0000002312.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
13957,0000002312.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
13958,0000002312.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
13959,0000002312.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
13960,0000002312.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
13961,0000002313.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
13962,0000002313.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
13963,0000002313.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
13964,0000002313.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
13965,0000002313.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
13966,0000002314.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
13968,0000002314.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
13969,0000002314.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
13970,0000002314.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
13971,0000002315.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
13973,0000002315.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
13974,0000002315.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
13975,0000002315.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
13976,0000002316.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
13978,0000002316.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
13979,0000002316.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
13980,0000002316.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
13981,0000002317.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
13983,0000002317.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
13985,0000002317.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
13986,0000002318.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
13988,0000002318.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
13990,0000002318.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
13991,0000002319.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
13992,0000002319.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
13993,0000002319.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
13995,0000002319.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
13996,0000002320.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
13997,0000002320.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
13998,0000002320.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
14000,0000002320.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14001,0000002321.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14002,0000002321.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14003,0000002321.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
14005,0000002321.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14006,0000002322.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14007,0000002322.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14008,0000002322.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
14010,0000002322.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14011,0000002323.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14012,0000002323.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14013,0000002323.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
14015,0000002323.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14016,0000002324.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14017,0000002324.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14018,0000002324.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,1,0,5
14020,0000002324.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14021,0000002325.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14022,0000002325.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14023,0000002325.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14025,0000002325.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14026,0000002326.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14027,0000002326.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14028,0000002326.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14030,0000002326.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14031,0000002327.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14032,0000002327.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14033,0000002327.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14035,0000002327.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14036,0000002328.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14037,0000002328.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14038,0000002328.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14040,0000002328.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14041,0000002329.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14042,0000002329.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14043,0000002329.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14045,0000002329.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14046,0000002330.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14047,0000002330.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14048,0000002330.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14050,0000002330.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14051,0000002331.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14052,0000002331.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14053,0000002331.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14055,0000002331.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14056,0000002332.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14057,0000002332.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14058,0000002332.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14060,0000002332.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14061,0000002333.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14062,0000002333.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14063,0000002333.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14065,0000002333.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14066,0000002334.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14067,0000002334.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14068,0000002334.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14069,0000002334.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14070,0000002334.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14071,0000002335.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14072,0000002335.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14073,0000002335.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14074,0000002335.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14075,0000002335.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14076,0000002336.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14077,0000002336.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14078,0000002336.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14080,0000002336.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14081,0000002337.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14082,0000002337.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14083,0000002337.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14085,0000002337.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14086,0000002338.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14087,0000002338.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14088,0000002338.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14089,0000002338.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14090,0000002338.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14091,0000002339.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14092,0000002339.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14093,0000002339.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14095,0000002339.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14096,0000002340.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14097,0000002340.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14098,0000002340.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14100,0000002340.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14101,0000002341.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14102,0000002341.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14103,0000002341.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14105,0000002341.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14106,0000002342.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14107,0000002342.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14108,0000002342.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
14109,0000002342.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14110,0000002342.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14111,0000002343.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14112,0000002343.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14113,0000002343.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14114,0000002343.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14115,0000002343.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14116,0000002344.png,/2013_05_28_drive_0000_sync,1,1,0,1,1,0,1,1,0,0,0,6
14117,0000002344.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14118,0000002344.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14120,0000002344.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14121,0000002345.png,/2013_05_28_drive_0000_sync,1,1,0,1,1,0,1,1,0,0,0,6
14122,0000002345.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14123,0000002345.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14124,0000002345.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14125,0000002345.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14126,0000002346.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14127,0000002346.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14128,0000002346.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14129,0000002346.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14130,0000002346.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14131,0000002347.png,/2013_05_28_drive_0000_sync,1,1,0,1,1,0,1,1,0,0,0,6
14132,0000002347.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14133,0000002347.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14134,0000002347.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14135,0000002347.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14136,0000002348.png,/2013_05_28_drive_0000_sync,1,1,0,1,1,0,1,1,0,0,0,6
14137,0000002348.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14138,0000002348.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14140,0000002348.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14141,0000002349.png,/2013_05_28_drive_0000_sync,1,1,0,1,1,0,1,1,0,0,0,6
14142,0000002349.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14143,0000002349.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14144,0000002349.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14145,0000002349.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14146,0000002350.png,/2013_05_28_drive_0000_sync,1,1,0,1,1,0,1,1,0,0,0,6
14147,0000002350.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14148,0000002350.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14149,0000002350.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14150,0000002350.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14151,0000002351.png,/2013_05_28_drive_0000_sync,1,1,0,1,1,0,1,1,0,0,0,6
14152,0000002351.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14153,0000002351.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14154,0000002351.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14155,0000002351.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14156,0000002352.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14157,0000002352.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14158,0000002352.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14159,0000002352.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14160,0000002352.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14161,0000002353.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14162,0000002353.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14163,0000002353.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14164,0000002353.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14165,0000002353.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14166,0000002354.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14167,0000002354.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14168,0000002354.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14169,0000002354.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14170,0000002354.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14171,0000002355.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,1,0,0,0,5
14172,0000002355.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14173,0000002355.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14174,0000002355.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14175,0000002355.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14176,0000002356.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14177,0000002356.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14178,0000002356.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14179,0000002356.png,/2013_05_28_drive_0007_sync,1,1,0,1,0,0,0,0,0,0,0,3
14180,0000002356.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14181,0000002357.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14182,0000002357.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14183,0000002357.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14184,0000002357.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,0,0,0,0,0,4
14185,0000002357.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14186,0000002358.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14187,0000002358.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14188,0000002358.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14189,0000002358.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,0,0,0,0,0,4
14190,0000002358.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14191,0000002359.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14192,0000002359.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14193,0000002359.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14194,0000002359.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,0,0,0,0,0,4
14195,0000002359.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14196,0000002360.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14197,0000002360.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14198,0000002360.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14199,0000002360.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,0,0,0,0,0,4
14200,0000002360.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14201,0000002361.png,/2013_05_28_drive_0000_sync,1,1,0,1,1,0,1,0,0,0,0,5
14202,0000002361.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14203,0000002361.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14204,0000002361.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,0,0,0,0,0,4
14205,0000002361.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14206,0000002362.png,/2013_05_28_drive_0000_sync,1,1,0,1,1,0,1,0,0,0,0,5
14207,0000002362.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14208,0000002362.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14209,0000002362.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,0,0,0,0,0,4
14210,0000002362.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14211,0000002363.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14212,0000002363.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14213,0000002363.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14214,0000002363.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,0,0,0,0,0,4
14215,0000002363.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14216,0000002364.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14217,0000002364.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14218,0000002364.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14219,0000002364.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,0,0,0,0,0,4
14220,0000002364.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14221,0000002365.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14222,0000002365.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14223,0000002365.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14224,0000002365.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,0,0,0,0,0,4
14225,0000002365.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14226,0000002366.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14227,0000002366.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14228,0000002366.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14229,0000002366.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,0,0,0,0,0,4
14230,0000002366.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14231,0000002367.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
14232,0000002367.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14233,0000002367.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14234,0000002367.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,0,0,0,0,0,4
14235,0000002367.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14236,0000002368.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,1,1,0,0,0,0,5
14237,0000002368.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14238,0000002368.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14239,0000002368.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,1,0,0,0,0,5
14240,0000002368.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14241,0000002369.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,1,1,0,0,0,0,5
14242,0000002369.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
14243,0000002369.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
14244,0000002369.png,/2013_05_28_drive_0007_sync,1,1,1,1,0,0,1,0,0,0,0,5
14245,0000002369.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
14246,0000002370.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,1,1,0,0,0,0,5
